DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	15q26.1	15	88971932	MFGE8, ABHD2	KRT18P47 - CARMAL	ENSG00000259489	ENSG00000260123		10886	69291	rs34783982-G	rs34783982	0	34783982	intergenic_variant	1	0.705069358	9E-6	5.045757490560675		1.0965776	[1.05-1.14]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	17p12	17	13163502	ELAC2, HS3ST3A1	ELAC2 - LINC02093	ENSG00000006744	ENSG00000234634		145437	135682	rs2674946-T	rs2674946	0	2674946	intergenic_variant	1	0.279089295	4E-6	5.3979400086720375		1.102755	[1.05798494-1.149419408]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	17q21.2	17	41414466	LOC100505782, KRT37	KRT41P - KRT37	ENSG00000225438	ENSG00000108417		2691	6081	rs117194419-G	rs117194419	0	117194419	intron_variant	1	0.974630623	9E-6	5.045757490560675		1.4204632	[1.22-1.66]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	17q25.3	17	77825619	LOC100132174, FLJ45079	LINC01987 - LINC01973	ENSG00000267790	ENSG00000204283		97060	51711	rs111537197-C	rs111537197	0	111537197	regulatory_region_variant	1	0.044726731	7E-6	5.154901959985743		1.2532552	[1.136090528-1.382503197]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	18q12.3	18	44319280	SYT4, LINC01478	LINC01478			ENSG00000267337			rs12957236-T	rs12957236	0	12957236	intron_variant	0	0.252374946	8E-6	5.096910013008056		1.100537	[1.055265996-1.147750003]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	19q13.2	19	40847202	CYP2A6	CYP2A6			ENSG00000255974			rs56113850-C	rs56113850	0	56113850	intron_variant	0	0.55529151	7E-11	10.154901959985743		1.1555213	[1.11-1.21]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	6p22.1	6	28390232	ZSCAN12	ZSCAN12			ENSG00000158691			rs13213986-A	rs13213986	0	13213986	3_prime_UTR_variant	0	0.076648757	7E-11	10.154901959985743		1.2491379	[1.168376851-1.335481193]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q21.3	7	95200441	GPX6	PPP1R9A-AS1, PPP1R9A			ENSG00000236197, ENSG00000158528			rs114242735-C	rs114242735	1	35010828	intron_variant	0	0.076962679	2E-10	9.698970004336019		1.241532	[1.161109238-1.327525094]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7p22.3	7	1888365	ZBED9, LINC01623	MAD1L1			ENSG00000002822			rs116461399-C	rs116461399	1	4552798	intron_variant	0	0.097015006	1E-11	11.0		1.2472361	[1.170241522-1.329296602]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	6p22.1	6	28966575	LINC01556, ZNF311	LINC01556 - KRT18P1	ENSG00000204709	ENSG00000228666		22038	2555	rs148696809-C	rs148696809	0	148696809	intergenic_variant	1	0.086719155	4E-11	10.397940008672037		1.2477136	[1.168498995-1.332298319]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q31.32	7	122247690	OR2J3, OR2J2	RPL31P37 - FEZF1	ENSG00000213302	ENSG00000128610		12787	53613	rs141600123-T	rs141600123	1	6956111	intergenic_variant	1	0.098184885	3E-11	10.522878745280337		1.24441	[1.1670044-1.326950001]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q31.33	7	125489725	OR2J2, OR14J1	POT1-AS1 - GRM8	ENSG00000224897	ENSG00000179603		6759	948873	rs139244745-G	rs139244745	1	10248174	intergenic_variant	1	0.095802754	3E-12	11.522878745280337		1.2578697	[1.179561443-1.34137667]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7p21.1	7	18935100	IFITM4P, HCG4	HDAC9			ENSG00000048052			rs147680653-G	rs147680653	1	10248565	intron_variant	0	0.082184732	1E-14	14.0		1.3224626	[1.232029321-1.419533796]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7p12.1	7	51983881	HCG4B, HLA-A	RN7SL292P - SGO1P2	ENSG00000242650	ENSG00000234304		266959	907956	rs147097402-A	rs147097402	1	402079	intergenic_variant	1	0.144325242	5E-13	12.301029995663981		1.2544376	[1.179702134-1.33390745]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q36.1	7	148417173	ZNRD1	CNTNAP2			ENSG00000174469			rs116480994-C	rs116480994	1	3194	3_prime_UTR_variant	0	0.095388006	2E-13	12.698970004336019		1.2655623	[1.188449247-1.347678784]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7p12.3	7	45834215	TRIM26	CICP20 - RNU6-326P	ENSG00000235955	ENSG00000202350		15199	9419	rs116418332-A	rs116418332	1	3041299	intergenic_variant	1	0.096294683	8E-13	12.096910013008056		1.2566881	[1.180581902-1.337700478]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q21.11	7	80952363	TRIM39-RPP21, HLA-E	SEMA3C - EIF4EP4	ENSG00000075223	ENSG00000232968		30004	510673	rs116310021-C	rs116310021	1	4433089	intergenic_variant	1	0.098059255	3E-14	13.522878745280337		1.2713187	[1.194941971-1.352577225]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q11.21	7	62508569	HLA-E, GNL1	BSNDP4 - RNU6-417P	ENSG00000229627	ENSG00000207443		4869457	502894	rs142618987-G	rs142618987	1	4422676	intergenic_variant	1	0.108856096	5E-14	13.301029995663981		1.2575619	[1.184808489-1.334782845]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q36.2	7	153287285	VARS2	ACTR3B - LINC01287	ENSG00000133627	ENSG00000234722		431907	68080	rs114274879-T	rs114274879	1	1722924	intergenic_variant	1	0.111490347	3E-16	15.522878745280337		1.2765228	[1.204082426-1.353321384]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q21.12	7	87672824	MUC22	RUNDC3B, ABCB1			ENSG00000105784, ENSG00000085563			rs116725014-A	rs116725014	1	2157929	intron_variant	0	0.107361373	6E-16	15.221848749616356		1.2734625	[1.200971166-1.350329481]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q32.3	7	131243368	HCG27, HLA-C	MKLN1			ENSG00000128585			rs115390513-C	rs115390513	1	2129560	intron_variant	0	0.105345843	4E-15	14.397940008672037		1.2619891	[1.190738196-1.337503582]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q31.32	7	121654546	HCP5	CYCSP19 - RN7SKP277	ENSG00000213310	ENSG00000252704		255779	81897	rs116822326-G	rs116822326	1	4430034	intron_variant	1	0.155100279	4E-19	18.397940008672037		1.2500138	[1.190343016-1.312675889]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q33	7	136794657	APOM	PSMC1P3 - CHRM2	ENSG00000231244	ENSG00000181072		79469	73995	rs139789464-G	rs139789464	1	4470973	intron_variant	1	0.097440193	8E-18	17.096910013008056		1.3017117	[1.225771087-1.382357001]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q33	7	136532761	C6orf48, NEU1	ZP3P2 - PSMC1P3	ENSG00000226066	ENSG00000231244		44444	181110	rs139285835-T	rs139285835	1	10253975	intergenic_variant	1	0.094313349	3E-17	16.522878745280337		1.3140805	[1.233356809-1.400087657]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7p15.3	7	23222816	TNXB	NUP42 - GPNMB	ENSG00000136243	ENSG00000136235		21805	13151	rs144433536-T	rs144433536	1	1624451	regulatory_region_variant	1	0.096448619	1E-16	16.0		1.2925944	[1.216536993-1.373406858]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q11.21	7	65585713	NOTCH4, C6orf10	ZNF92 - LINC03006	ENSG00000146757	ENSG00000290926		184577	61297	rs114665747-T	rs114665747	1	4527765	intergenic_variant	1	0.098724564	3E-15	14.522878745280337		1.2750176	[1.200229849-1.354465488]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7p12.1	7	53336900	C6orf10, HCG23	RNF138P2 - RNU1-14P	ENSG00000271194	ENSG00000199629		20160	29158	rs114937304-T	rs114937304	1	4463370	intergenic_variant	1	0.102137715	6E-15	14.221848749616356		1.2814854	[1.204075188-1.363872529]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q36.2	7	153816699	HLA-DQA1	DPP6			ENSG00000130226			rs74942078-T	rs74942078	1	2538430	intron_variant	0	0.111380925	3E-17	16.522878745280337		1.2715524	[1.202475147-1.344598072]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q33	7	135223041	HLA-DQB2, HLA-DOB	WDR91 - STRA8	ENSG00000105875	ENSG00000146857		11486	8938	rs148861668-T	rs148861668	1	10262159	intergenic_variant	1	0.091709454	2E-10	9.698970004336019		1.2225089	[1.148825653-1.300917959]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q11.22	7	68688482	HLA-DMB	MTND4P3 - RNA5SP231	ENSG00000225959	ENSG00000222428		421623	35429	rs114951367-T	rs114951367	1	78255145	intergenic_variant	1	0.0755486	3E-7	6.522878745280337		1.2017432	[1.119830115-1.289648086]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	6q13	6	71674838	LINC01626, RIMS1	RNU4-66P - RIMS1	ENSG00000202069	ENSG00000079841		22227	211712	rs117534741-A	rs117534741	0	117534741	intergenic_variant	1	0.024812467	6E-7	6.221848749616356		1.4064276	[1.230153554-1.607960747]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q32.3	7	130983859	LINC-PINT	LINC-PINT			ENSG00000231721			rs6957511-C	rs6957511	0	6957511	intron_variant	0	0.397848632	1E-6	6.0		1.0997349	[1.058667987-1.142394783]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7p15.3	7	22030019	CDCA7L, RAPGEF5	CDCA7L - RAPGEF5	ENSG00000164649	ENSG00000136237		84116	88217	rs113211131-G	rs113211131	0	113211131	intergenic_variant	1	0.9010466	5E-6	5.301029995663981		1.1660558	[1.09-1.25]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7p12.1	7	51216518	COBL	COBL			ENSG00000106078			rs17811625-C	rs17811625	0	17811625	intron_variant	0	0.959900401	7E-6	5.154901959985743		1.2811943	[1.15-1.43]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	7q21.3	7	97468107	SDHAF3, TAC1	AP1S2P1 - RN7SKP104	ENSG00000226046	ENSG00000199475		30211	130826	rs117723999-T	rs117723999	0	117723999	intergenic_variant	1	0.015538428	4E-6	5.3979400086720375		1.5691193	[1.294572365-1.901890883]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	8q24.23	8	136921226	KHDRBS3, LOC101927915	LINC02055			ENSG00000254101			rs1909481-C	rs1909481	0	1909481	intron_variant	0	0.865513311	4E-6	5.3979400086720375		1.1388079	[1.08-1.2]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	8q24.3	8	143640250	ZNF623	ZNF623			ENSG00000183309			rs111960002-C	rs111960002	0	111960002	intron_variant	0	0.045638836	5E-7	6.301029995663981		1.3636285	[1.208731312-1.538375627]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	9q31.3	9	111388967	KIAA0368	ECPAS			ENSG00000136813			rs184716813-C	rs184716813	0	184716813	intron_variant	0	0.019177004	5E-6	5.301029995663981		1.3907048	[1.207670898-1.601479085]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	9q33.3	9	125897928	PBX3	PBX3			ENSG00000167081			rs10819083-T	rs10819083	0	10819083	intron_variant	0	0.640330689	9E-6	5.045757490560675		1.091151	[1.05-1.13]	Illumina [10439017] (imputed)	N	squamous cell lung carcinoma	http://www.ebi.ac.uk/efo/EFO_0000708	GCST004750	Genome-wide genotyping array
